,enrollment_id,username,course_id,no_of_objects,bno_access,bno_pageclose,bno_problem,bno_video,bno_discussion,bno_navigate,bno_wiki,bno_total,bno_avg,no_of_active_days,time_consumption,browser_access,browser_pageclose,browser_problem,browser_video,server_access,server_discussion,server_problem,server_navigate,server_wiki,bno_browser,bno_server,label
111,1822,v1Dw0XqubI6wLrO1l5puralkQ2Aofi2j,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,81,237,101,71,73,234,63,13,792,113.14285714285714,20,0.0,99,101,54,73,138,234,17,63,13,327,465,0
112,1823,SnTftKVvcKGSnHeK28R5spRYYXrrxUfB,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,9,8,5,0,3,0,6,0,22,3.142857142857143,2,0.0,0,5,0,3,8,0,0,6,0,8,14,1
113,1826,5BwluL2iwK0HgKhM8FgXFAWZQHsXkB8V,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,61,124,18,35,19,59,37,3,295,42.142857142857146,11,0.0,32,18,34,19,92,59,1,37,3,103,192,0
114,1827,tfcv93vJo2GySad9H44VOkIGpLaZ6vJT,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,79,233,112,84,58,180,49,2,718,102.57142857142857,13,0.0,78,112,72,58,155,180,12,49,2,320,398,0
115,1828,ybh9vQ6AAauphhK98Yeo3xSFaVKS2FRf,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,7,6,1,0,1,2,7,0,17,2.4285714285714284,2,0.0,0,1,0,1,6,2,0,7,0,2,15,1
116,1829,xVFYGvJ70vgxoDUQx0bNSbGPI24xZu95,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,21,45,16,8,7,0,8,0,84,12.0,1,0.0,1,16,6,7,44,0,2,8,0,30,54,1
117,1830,dtAiYXul2PNEQLlJvo6qGgg8Rx9ORbY3,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,10,10,6,0,3,1,11,1,32,4.571428571428571,3,0.0,1,6,0,3,9,1,0,11,1,10,22,1
118,1831,AJJNA78hu8M0U3iP5zWH5DCYqnQ40oOu,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
119,1832,IIfD9UPHJEG512IBEQGZwkZbr6HRQ12X,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,17,10,6,7,6,6,19,0,54,7.714285714285714,4,0.0,2,6,4,6,8,6,3,19,0,18,36,1
120,1833,HmB7Zdy2V8HQu5G1BqmV4NlAuUyOhHRH,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,5,2,1,0,1,0,2,0,6,0.8571428571428571,1,0.0,0,1,0,1,2,0,0,2,0,2,4,1
121,1835,EF6CIWnoQbVOAhqoxFyrjqUraX7wKiE2,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,9,13,2,2,4,0,7,0,28,4.0,2,0.0,7,2,2,4,6,0,0,7,0,15,13,1
122,1838,lWTcPPbtiIF5S9YQyk662ew20jbdMtY0,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,8,6,4,0,3,0,3,0,16,2.2857142857142856,1,0.0,0,4,0,3,6,0,0,3,0,7,9,1
123,1842,Hie5jI1V7aqUGyRciLGioIx6C3WNaVxM,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,8,6,4,0,3,0,3,0,16,2.2857142857142856,1,0.0,0,4,0,3,6,0,0,3,0,7,9,1
124,1844,FSrU0Uh74oBwrZKS577R74m2Rk2Lst8A,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,19,21,16,0,10,2,11,0,60,8.571428571428571,3,0.0,0,16,0,10,21,2,0,11,0,26,34,1
125,1845,oaoj9be4jW2Hot8wYgYrzLRvB0RU4KYy,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,5,26,11,0,1,0,12,0,50,7.142857142857143,11,0.0,0,11,0,1,26,0,0,12,0,12,38,0
126,1849,EwY7qFfJi5mALnvpyzKwHyXzi33SDVyS,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
127,1852,srnnzUkIJr2Uisav8LfnV4SnpbNw9CLp,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,8,12,6,0,3,1,5,0,27,3.857142857142857,2,0.0,3,6,0,3,9,1,0,5,0,12,15,1
128,1856,ScOtpH9Zf7UmvFfXBxi9XtXFmhGO9CpS,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,74,262,109,52,71,130,82,5,711,101.57142857142857,19,0.0,65,109,49,71,197,130,3,82,5,294,417,0
129,1859,renLevNnf6MkkqeGAoBcuGxp4Cuebb9X,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,29,79,46,13,19,66,74,12,309,44.142857142857146,8,0.0,6,46,10,19,73,66,3,74,12,81,228,0
130,1861,wHW6M4zJx3WQvnkWxa8NK7bA13uSffjE,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,89,382,197,73,106,196,90,12,1056,150.85714285714286,22,0.0,119,197,61,106,263,196,12,90,12,483,573,0
131,1862,w85QVmINOIyrXRzegh8uuBeGTw3K4uG8,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,29,69,31,8,20,33,15,2,178,25.428571428571427,6,0.0,27,31,8,20,42,33,0,15,2,86,92,0
132,1863,2HxHgYZUxjcTVAkRZXALZPpAKp12AIkW,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,74,127,56,46,47,44,36,5,361,51.57142857142857,10,0.0,35,56,39,47,92,44,7,36,5,177,184,1
133,1864,FRQoIHmdY13z6FOe616T4ApTF4hqzTvO,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
134,1865,UA8vU3s92g3lXc62U363PEO0xor6Mpeg,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,18,27,13,2,10,0,5,0,57,8.142857142857142,5,0.0,3,13,2,10,24,0,0,5,0,28,29,0
135,1867,ZfVW8NtYbpP20iy3ae2NWyUMggR9fJnX,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,6,1,1,0,1,2,3,0,8,1.1428571428571428,1,0.0,0,1,0,1,1,2,0,3,0,2,6,1
136,1869,F2lMVOvthfQUdLTXVbrysvFvsOo64vSi,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
137,1870,hl0OrMfg8qb0yyqeozXaj4TvTbuGpido,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,5,3,1,0,1,0,2,0,7,1.0,1,0.0,1,1,0,1,2,0,0,2,0,3,4,1
138,1871,h6FvnvKLn3PYeo7ymsUxV04MtM6t8VXd,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,6,5,3,0,2,0,2,0,12,1.7142857142857142,1,0.0,0,3,0,2,5,0,0,2,0,5,7,0
139,1872,IEhRIW6aJG3VEfNQv5VS8sa7hXLIMUWs,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,5,4,2,0,2,0,3,0,11,1.5714285714285714,2,0.0,0,2,0,2,4,0,0,3,0,4,7,1
140,1873,kkiICQcdDTiO8OFUMgn7HGjTwIHaL29F,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,12,24,12,0,5,0,14,1,56,8.0,2,0.0,6,12,0,5,18,0,0,14,1,23,33,1
141,1874,PPK7S6McpqG1xker7o77HjrFULvz49Xg,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
142,1875,NmOI6yuIgn0ShW8ps51AeOISH4CX20PY,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,6,5,0,0,0,0,6,0,11,1.5714285714285714,2,0.0,0,0,0,0,5,0,0,6,0,0,11,1
143,1876,fB8dnTYj30CwHncKJXhBKyfe0bv6lATH,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
144,1878,0UPVw8ecIiIpfGXqAIUJXTbKxiiOJqXC,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,26,42,17,6,15,4,6,0,90,12.857142857142858,3,0.0,5,17,5,15,37,4,1,6,0,42,48,1
145,1879,29lVEZFZAjCojpdMgxYvJN3otXj3PLWe,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,38,69,21,14,11,35,17,10,177,25.285714285714285,4,0.0,12,21,13,11,57,35,1,17,10,57,120,0
146,1880,DSWjfYVjIvEWi0MzNQ04NT3mnhbcHkJI,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,25,15,13,0,11,0,3,0,42,6.0,2,0.0,0,13,0,11,15,0,0,3,0,24,18,0
147,1882,QphSShJ8h2yJ72VG9nEiSoDfHxRIzVu7,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,5,2,1,0,1,0,2,0,6,0.8571428571428571,1,0.0,0,1,0,1,2,0,0,2,0,2,4,1
148,1883,N9Ha8uFhXV9Cw5jdp4DZ3nwxS00UsWF7,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,5,2,1,0,1,0,2,0,6,0.8571428571428571,1,0.0,0,1,0,1,2,0,0,2,0,2,4,1
149,1886,C8YNpI6QedFpxBsm2SSsdYc3sr1kuXhE,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,11,6,5,0,2,0,3,0,16,2.2857142857142856,1,0.0,0,5,0,2,6,0,0,3,0,7,9,1
150,1888,lbgTV2YMskSv2TX4EXpaazpMVWfsftEV,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,9,17,11,0,5,0,10,0,43,6.142857142857143,2,0.0,0,11,0,5,17,0,0,10,0,16,27,0
151,1891,s6iksgptFmyh2vfiarKdJkiKnp6RLi3f,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,27,63,23,0,9,154,25,1,275,39.285714285714285,10,0.0,3,23,0,9,60,154,0,25,1,35,240,0
152,1893,oKLMQAZTIOtP37CLM9yXiFLXKHfYljGQ,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,8,5,4,0,3,0,2,0,14,2.0,1,0.0,0,4,0,3,5,0,0,2,0,7,7,0
153,1894,Vc4rFh1HQZiO6qLgOrealEeiZYYPbmOY,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,80,148,68,110,32,62,22,0,442,63.142857142857146,14,0.0,24,68,90,32,124,62,20,22,0,214,228,0
154,1895,OSy4QIw7JPCY2rc20jXdh8AKuQUlvuiP,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
155,1899,CXDFvBGg10x2RDdl5BC09Fv76dN9FJm7,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,81,181,55,98,36,50,29,0,449,64.14285714285714,8,0.0,63,55,94,36,118,50,4,29,0,248,201,0
156,1901,d4vFRav8ffA9IVzingBKcuQRy85TQDkU,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
157,1902,Kd69M9W1nim0woqVm1QxfVaSebsYtFIh,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,18,32,12,9,9,2,12,1,77,11.0,2,0.0,9,12,9,9,23,2,0,12,1,39,38,0
158,1903,TkQQvYTOoXkFjbJKIO2v3OeQa3imG4fA,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,91,186,68,40,68,121,48,2,533,76.14285714285714,14,0.0,94,68,36,68,92,121,4,48,2,266,267,0
159,1906,9axGajSG0OSppcbacnyHhfFBFAa9eoTG,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,7,5,2,0,0,5,6,1,19,2.7142857142857144,1,0.0,2,2,0,0,3,5,0,6,1,4,15,1
160,1909,ZV8DsXL77GGEtffNT3JZQjNfaNYGufcp,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
161,1910,CtgLRd04Cnda49EWlN19NulXjkuBNDXd,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,79,126,34,60,33,55,11,0,319,45.57142857142857,7,0.0,46,34,53,33,80,55,7,11,0,166,153,0
162,1911,vW12OyfPXCTKZvYAAAyAdgYsdUu0MHKL,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,2,0,0,0,0,0,3,0,3,0.42857142857142855,1,0.0,0,0,0,0,0,0,0,3,0,0,3,1
163,1913,OXDIjQPBiuWpB7PdzfniEtiITaq40Kxq,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,8,8,4,0,3,0,7,0,22,3.142857142857143,3,0.0,0,4,0,3,8,0,0,7,0,7,15,1
164,1915,FCTGjFMpPr9Ardf2214VmZ4FrZJLQUjd,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
165,1917,Q7l1wAYa10mkA3laPizDBbeQPyCyYqgB,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
166,1918,rJw2uGGbceq8fztznJ85JmFc8aj1HUrB,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
167,1922,ddq0oVEKEWGKWnbGS4cfbzVZj0yFimxw,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,48,62,46,19,27,0,14,0,168,24.0,8,0.0,7,46,16,27,55,0,3,14,0,96,72,0
168,1923,UgNr6maIjrTPAjpLAvEGxJ6P02hrpr0j,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,77,182,71,73,46,17,37,1,427,61.0,17,0.0,41,71,69,46,141,17,4,37,1,227,200,0
169,1926,5ZyvCd3AP7a8azCiLN5JfLAP53iZpAyD,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,2,0,2,0.2857142857142857,2,0.0,0,0,0,0,0,0,0,2,0,0,2,1
170,1928,qQzK8soi99yuu1apkrTsdydZJSsJ4gfB,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,12,18,9,8,4,9,7,2,57,8.142857142857142,3,0.0,7,9,6,4,11,9,2,7,2,26,31,1
171,1929,v9mjKPlqj9n2M1xFKzFtpQVo3yi6HxGV,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,8,8,6,0,3,0,3,0,20,2.857142857142857,2,0.0,0,6,0,3,8,0,0,3,0,9,11,1
172,1931,gUUf0vmNg6gEFqYol91VXQX0Cn6Mly3v,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,84,230,150,43,92,71,13,4,603,86.14285714285714,15,0.0,53,150,40,92,177,71,3,13,4,335,268,0
173,1932,0QuoKrP2mZHT58SMwYhNVh8QIa2Bx3jw,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,47,70,49,0,32,3,13,3,170,24.285714285714285,4,0.0,2,49,0,32,68,3,0,13,3,83,87,0
174,1933,mNLR1O6gqXF6Zqi4uIf130gITni9gN1A,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,81,150,86,34,46,29,33,3,381,54.42857142857143,16,0.0,26,86,34,46,124,29,0,33,3,192,189,0
175,1934,vLkHxueYkg4zIw30PVDRmNNDttOLjZ8Q,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,8,8,3,0,4,0,2,0,17,2.4285714285714284,1,0.0,2,3,0,4,6,0,0,2,0,9,8,1
176,1936,YLLq9nLffaF9TP2dJ2OpMZwhKv5cSnoB,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,16,26,12,2,7,3,2,0,52,7.428571428571429,2,0.0,5,12,2,7,21,3,0,2,0,26,26,1
177,1938,TWWcfQljyWhMSOCysnI4EAWbqXZ7VNJj,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,10,7,2,6,3,0,6,1,25,3.5714285714285716,1,0.0,4,2,5,3,3,0,1,6,1,14,11,1
178,1939,GpNHaNdhxCDdSQ7DpRSuzDihSlnkIh3f,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,11,3,2,0,2,0,7,1,15,2.142857142857143,2,0.0,0,2,0,2,3,0,0,7,1,4,11,1
179,1940,a7VEIs7rhyootOFOxpi9zJBtM0N2POJ5,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,7,6,3,0,2,0,3,0,14,2.0,3,0.0,1,3,0,2,5,0,0,3,0,6,8,1
180,1941,ieB6czVULq4QvL1aVq2UtWwf2TXRyCrf,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,5,3,1,0,1,0,2,0,7,1.0,1,0.0,0,1,0,1,3,0,0,2,0,2,5,1
181,1943,S1MqxZA8wNnn30FSBfJ8uK4pTicj2Ko9,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,69,151,96,37,52,30,42,7,415,59.285714285714285,15,0.0,24,96,34,52,127,30,3,42,7,206,209,0
182,1945,KM3IAf1A23ZYRH7BjTN3a6rzUKD52rd8,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,10,12,7,0,3,0,20,0,42,6.0,5,0.0,0,7,0,3,12,0,0,20,0,10,32,1
183,1947,bopoENydvuKHGXiexTKfIqhYixOE9yJX,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
184,1948,Ftq38qAgSBQ9kcYE1HcFamzukTfMOPPE,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,8,10,6,0,6,2,5,0,29,4.142857142857143,1,0.0,2,6,0,6,8,2,0,5,0,14,15,1
185,1949,2AW6aH0SqKYjpe5J2qxXqfKxHscq7JWf,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
186,1950,yGZoU4KfSyze8yifx7Q3tvuL6vVequyW,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,9,5,2,0,2,0,4,1,14,2.0,1,0.0,0,2,0,2,5,0,0,4,1,4,10,1
187,1951,dq3iqibSI5OSwCbWRZv7tfgbiuLwOgjh,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,31,53,32,0,20,6,11,3,125,17.857142857142858,6,0.0,2,32,0,20,51,6,0,11,3,54,71,0
188,1952,GHASD1jXGkBlTg5fu3oCYk3lClJihiOZ,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,8,5,4,0,3,0,2,0,14,2.0,1,0.0,0,4,0,3,5,0,0,2,0,7,7,1
189,1966,mR9Awu9GGhq6cpZDsN1vhsOMBBjHJTwu,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,20,45,18,12,9,3,14,1,102,14.571428571428571,4,0.0,12,18,6,9,33,3,6,14,1,45,57,0
190,1967,viuKt4GgrX0rYL5EpHoxJbsiC9TblSuk,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,43,185,100,3,48,49,59,0,444,63.42857142857143,11,0.0,29,100,3,48,156,49,0,59,0,180,264,0
191,1971,9W6HDa8nbr3i4rkBKbOa5qCJz73HRO2D,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,7,4,1,0,1,0,6,0,12,1.7142857142857142,4,0.0,0,1,0,1,4,0,0,6,0,2,10,0
192,2007,WwTMXNtl4b2JCcFe3lwVpQGXGiLdPZkR,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,48,145,56,38,39,36,28,1,343,49.0,13,0.0,44,56,31,39,101,36,7,28,1,170,173,0
193,2010,Wb6aI9r02EpZ5D98i2k8BFs1ifi8zKrN,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,31,44,22,18,10,12,8,0,114,16.285714285714285,3,0.0,13,22,11,10,31,12,7,8,0,56,58,1
194,2020,MT2eJtF59AVNdUs7mwFqputROb2HgEm3,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,47,84,39,40,27,2,17,2,211,30.142857142857142,5,0.0,34,39,26,27,50,2,14,17,2,126,85,0
195,2050,AAAvWauitKfXD0xRpNsfpOKQu223kCXG,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,7,11,5,0,0,0,8,0,24,3.4285714285714284,1,0.0,0,5,0,0,11,0,0,8,0,5,19,1
196,2052,YdQETnM22WB3LHnbv3lrj7jNNeRZbGOv,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,24,40,21,8,11,4,16,0,100,14.285714285714286,9,0.0,8,21,5,11,32,4,3,16,0,45,55,1
197,2090,EFLqetAC0SbN4lqTSizhSOwWBqOW5pzD,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,30,196,101,49,0,8,49,0,403,57.57142857142857,10,0.0,52,101,46,0,144,8,3,49,0,199,204,0
198,2095,tmFoPNpDaAjHzJfZZJ0IMTgD0xB27hlJ,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,40,114,56,16,15,210,12,1,424,60.57142857142857,10,0.0,29,56,10,15,85,210,6,12,1,110,314,0
199,2100,HL02PKMnOIDdiDp79NgTxbZJpjcKEWWT,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,41,155,79,41,19,31,45,6,376,53.714285714285715,14,0.0,24,79,36,19,131,31,5,45,6,158,218,0
200,2109,HAAyQYNYY3ULmqhNC56bxv5FSwyMVoqP,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,68,275,104,91,56,81,50,2,659,94.14285714285714,12,0.0,105,104,81,56,170,81,10,50,2,346,313,0
201,2110,uLcaXBNyG83zLSyGLz4DRe4DcdelO0kq,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,6,4,2,0,1,0,4,0,11,1.5714285714285714,2,0.0,0,2,0,1,4,0,0,4,0,3,8,1
202,2114,sOkc0wEXSSLpxtxlqjZObJqg94IyLpuY,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,65,409,174,50,96,22,97,2,850,121.42857142857143,20,0.0,128,174,42,96,281,22,8,97,2,440,410,0
203,2128,RKrHiM5fV6iRyDSg9nuc5aF1dnWrhOU4,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,34,82,38,28,32,5,12,0,197,28.142857142857142,9,0.0,36,38,17,32,46,5,11,12,0,123,74,1
204,2131,WyF6ThNl8T4ZuBisCQw24oD2MtmL93xx,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,32,74,29,26,22,108,29,1,289,41.285714285714285,6,0.0,28,29,16,22,46,108,10,29,1,95,194,0
205,2134,jZihjvtYP7amDpkoC0oh2f8rmnfsHP9b,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,21,42,19,16,4,0,5,0,86,12.285714285714286,3,0.0,9,19,12,4,33,0,4,5,0,44,42,1
206,2153,3IgwuZBiVdgdYRQ9ySaEvpMizbjCJFS0,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,36,79,36,27,18,19,29,0,208,29.714285714285715,8,0.0,12,36,22,18,67,19,5,29,0,88,120,0
207,2160,XY4zkM1XF8dydjqcvDmQyLNW1UDj6PeN,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,53,153,79,65,32,53,40,0,422,60.285714285714285,15,0.0,35,79,52,32,118,53,13,40,0,198,224,0
208,2179,MkhWkWrDBg7jFp3XklVC8uZQ46nAon3u,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,15,25,12,6,4,6,7,0,60,8.571428571428571,2,0.0,3,12,4,4,22,6,2,7,0,23,37,0
209,2197,nwB8ZmEmfTKf0a8lq14Fk2ak05qhI5uT,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,5,2,1,0,1,0,2,0,6,0.8571428571428571,1,0.0,0,1,0,1,2,0,0,2,0,2,4,1
210,2201,Yni8rK7aKtRJ53sTltPsG2WLebXl61tk,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,74,190,105,35,57,0,36,1,424,60.57142857142857,26,0.0,51,105,31,57,139,0,4,36,1,244,180,0
211,2213,4DUZBFD9Fwl71r8i0SB6pVZCzmNoxKnn,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,61,283,91,29,30,55,71,0,559,79.85714285714286,26,0.0,49,91,26,30,234,55,3,71,0,196,363,0
212,2233,IAOTVxG7e06ArppQIZcVBCeppiZS52Zi,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,7,3,2,0,2,0,2,0,9,1.2857142857142858,1,0.0,0,2,0,2,3,0,0,2,0,4,5,1
213,2251,i9KniaV1B46Y9GkyuEOezIhgC4L1zbPS,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,67,429,190,98,56,148,105,8,1034,147.71428571428572,24,0.0,88,190,87,56,341,148,11,105,8,421,613,0
214,2262,dgFOOUSNfQK8xIrT47Av0Q04bBFeE21W,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,18,41,16,15,10,3,10,0,95,13.571428571428571,4,0.0,16,16,10,10,25,3,5,10,0,52,43,1
215,2265,WdeZz7OyQpyfXtfu6OVEuvlOTlAEPRGd,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,36,173,9,29,15,19,32,1,278,39.714285714285715,14,0.0,34,9,23,15,139,19,6,32,1,81,197,0
216,2292,fCcstm1UmVtNkQjxvmynrnOTNEshrQAy,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,28,53,16,16,11,0,9,0,105,15.0,10,0.0,9,16,11,11,44,0,5,9,0,47,58,0
217,2296,foQ0qrxdc5pW7WTJ6CqhvwoYucCLIx5q,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,4,0,0,0,0,1,3,0,4,0.5714285714285714,1,0.0,0,0,0,0,0,1,0,3,0,0,4,1
218,2301,XrXHtqckCj56x4VbN0hXe9QBiRIdyn6o,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,18,22,10,2,12,0,6,1,53,7.571428571428571,2,0.0,7,10,1,12,15,0,1,6,1,30,23,1
219,2321,7mGdRiMzSbTybRB8CqLZKk01SINUa2wl,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,6,4,2,0,3,0,1,0,10,1.4285714285714286,1,0.0,1,2,0,3,3,0,0,1,0,6,4,1
220,2364,vMVabvpkzSgKBRSkZq6rXDzalfa01CME,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
221,2385,CE7hlTWnMpoldcHVRqlfbEgzp5iUVo4d,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,51,164,70,52,69,21,60,6,442,63.142857142857146,15,0.0,62,70,38,69,102,21,14,60,6,239,203,0
222,2386,ZDVmuYiPoGm0gu1bR2BaE1soF6dU5v1W,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,32,122,74,50,2,92,17,3,360,51.42857142857143,7,0.0,28,74,42,2,94,92,8,17,3,146,214,1
