,enrollment_id,username,course_id,no_of_objects1,bno_access1,bno_pageclose1,bno_problem1,bno_video1,bno_discussion1,bno_navigate1,bno_wiki1,bno_total1,bno_avg1,no_of_active_days1,time_consumption1,browser_access1,browser_pageclose1,browser_problem1,browser_video1,server_access1,server_discussion1,server_problem1,server_navigate1,server_wiki1,bno_browser1,bno_server1,label,no_of_objects2,bno_access2,bno_pageclose2,bno_problem2,bno_video2,bno_discussion2,bno_navigate2,bno_wiki2,bno_total2,bno_avg2,no_of_active_days2,time_consumption2,browser_access2,browser_pageclose2,browser_problem2,browser_video2,server_access2,server_discussion2,server_problem2,server_navigate2,server_wiki2,bno_browser2,bno_server2
51,1861,wHW6M4zJx3WQvnkWxa8NK7bA13uSffjE,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,19.0,61.0,29.0,28.0,16.0,5.0,10.0,0.0,149.0,21.285714285714285,3.0,0.0,19.0,29.0,20.0,16.0,42.0,5.0,8.0,10.0,0.0,84.0,65.0,0,37.0,143.0,87.0,19.0,40.0,72.0,23.0,5.0,389.0,55.57142857142857,6.0,0.0,36.0,87.0,17.0,40.0,107.0,72.0,2.0,23.0,5.0,180.0,209.0
52,1862,w85QVmINOIyrXRzegh8uuBeGTw3K4uG8,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,27.0,61.0,27.0,8.0,18.0,33.0,13.0,2.0,162.0,23.142857142857142,4.0,0.0,24.0,27.0,8.0,18.0,37.0,33.0,0.0,13.0,2.0,77.0,85.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
53,1863,2HxHgYZUxjcTVAkRZXALZPpAKp12AIkW,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,17.0,37.0,12.0,11.0,12.0,35.0,25.0,4.0,136.0,19.428571428571427,3.0,0.0,11.0,12.0,8.0,12.0,26.0,35.0,3.0,25.0,4.0,43.0,93.0,1,24.0,29.0,11.0,2.0,10.0,0.0,3.0,0.0,55.0,7.857142857142857,3.0,0.0,5.0,11.0,1.0,10.0,24.0,0.0,1.0,3.0,0.0,27.0,28.0
54,1875,NmOI6yuIgn0ShW8ps51AeOISH4CX20PY,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.4285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1888,lbgTV2YMskSv2TX4EXpaazpMVWfsftEV,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,9.0,14.0,9.0,0.0,4.0,0.0,8.0,0.0,35.0,5.0,1.0,0.0,0.0,9.0,0.0,4.0,14.0,0.0,0.0,8.0,0.0,13.0,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1891,s6iksgptFmyh2vfiarKdJkiKnp6RLi3f,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,18.0,45.0,16.0,0.0,7.0,115.0,16.0,1.0,200.0,28.571428571428573,5.0,0.0,3.0,16.0,0.0,7.0,42.0,115.0,0.0,16.0,1.0,26.0,174.0,0,8.0,5.0,1.0,0.0,1.0,23.0,4.0,0.0,34.0,4.857142857142857,2.0,0.0,0.0,1.0,0.0,1.0,5.0,23.0,0.0,4.0,0.0,2.0,32.0
57,1894,Vc4rFh1HQZiO6qLgOrealEeiZYYPbmOY,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,13.0,22.0,10.0,12.0,5.0,16.0,6.0,0.0,71.0,10.142857142857142,3.0,0.0,2.0,10.0,10.0,5.0,20.0,16.0,2.0,6.0,0.0,27.0,44.0,0,35.0,61.0,28.0,42.0,12.0,28.0,8.0,0.0,179.0,25.571428571428573,5.0,0.0,11.0,28.0,35.0,12.0,50.0,28.0,7.0,8.0,0.0,86.0,93.0
58,1899,CXDFvBGg10x2RDdl5BC09Fv76dN9FJm7,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,25.0,41.0,12.0,28.0,9.0,5.0,3.0,0.0,98.0,14.0,2.0,0.0,13.0,12.0,26.0,9.0,28.0,5.0,2.0,3.0,0.0,60.0,38.0,0,24.0,42.0,12.0,22.0,10.0,14.0,10.0,0.0,110.0,15.714285714285714,2.0,0.0,15.0,12.0,22.0,10.0,27.0,14.0,0.0,10.0,0.0,59.0,51.0
59,1903,TkQQvYTOoXkFjbJKIO2v3OeQa3imG4fA,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,26.0,42.0,13.0,11.0,19.0,20.0,11.0,1.0,117.0,16.714285714285715,2.0,0.0,27.0,13.0,10.0,19.0,15.0,20.0,1.0,11.0,1.0,69.0,48.0,0,26.0,58.0,26.0,12.0,16.0,76.0,24.0,1.0,213.0,30.428571428571427,5.0,0.0,25.0,26.0,10.0,16.0,33.0,76.0,2.0,24.0,1.0,77.0,136.0
60,1910,CtgLRd04Cnda49EWlN19NulXjkuBNDXd,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,24.0,26.0,10.0,16.0,9.0,22.0,2.0,0.0,85.0,12.142857142857142,2.0,0.0,8.0,10.0,14.0,9.0,18.0,22.0,2.0,2.0,0.0,41.0,44.0,0,21.0,24.0,9.0,16.0,9.0,9.0,2.0,0.0,69.0,9.857142857142858,1.0,0.0,13.0,9.0,14.0,9.0,11.0,9.0,2.0,2.0,0.0,45.0,24.0
61,1923,UgNr6maIjrTPAjpLAvEGxJ6P02hrpr0j,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,25.0,73.0,27.0,27.0,16.0,11.0,21.0,1.0,176.0,25.142857142857142,6.0,0.0,18.0,27.0,25.0,16.0,55.0,11.0,2.0,21.0,1.0,86.0,90.0,0,24.0,53.0,21.0,18.0,16.0,6.0,7.0,0.0,121.0,17.285714285714285,5.0,0.0,11.0,21.0,17.0,16.0,42.0,6.0,1.0,7.0,0.0,65.0,56.0
62,1926,5ZyvCd3AP7a8azCiLN5JfLAP53iZpAyD,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1929,v9mjKPlqj9n2M1xFKzFtpQVo3yi6HxGV,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,5.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,8.0,1.1428571428571428,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,3.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1931,gUUf0vmNg6gEFqYol91VXQX0Cn6Mly3v,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,24.0,78.0,46.0,17.0,26.0,0.0,6.0,0.0,173.0,24.714285714285715,6.0,0.0,19.0,46.0,14.0,26.0,59.0,0.0,3.0,6.0,0.0,105.0,68.0,0,29.0,77.0,58.0,9.0,36.0,60.0,0.0,0.0,240.0,34.285714285714285,5.0,0.0,13.0,58.0,9.0,36.0,64.0,60.0,0.0,0.0,0.0,116.0,124.0
65,1933,mNLR1O6gqXF6Zqi4uIf130gITni9gN1A,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,19.0,25.0,17.0,0.0,11.0,0.0,9.0,0.0,62.0,8.857142857142858,5.0,0.0,2.0,17.0,0.0,11.0,23.0,0.0,0.0,9.0,0.0,30.0,32.0,0,41.0,70.0,38.0,17.0,17.0,18.0,15.0,2.0,177.0,25.285714285714285,5.0,0.0,13.0,38.0,17.0,17.0,57.0,18.0,0.0,15.0,2.0,85.0,92.0
66,1943,S1MqxZA8wNnn30FSBfJ8uK4pTicj2Ko9,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,26.0,43.0,29.0,18.0,21.0,6.0,18.0,3.0,138.0,19.714285714285715,4.0,0.0,6.0,29.0,15.0,21.0,37.0,6.0,3.0,18.0,3.0,71.0,67.0,0,12.0,26.0,17.0,2.0,3.0,14.0,10.0,2.0,74.0,10.571428571428571,4.0,0.0,1.0,17.0,2.0,3.0,25.0,14.0,0.0,10.0,2.0,23.0,51.0
67,1945,KM3IAf1A23ZYRH7BjTN3a6rzUKD52rd8,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,9.0,10.0,6.0,0.0,3.0,0.0,13.0,0.0,32.0,4.571428571428571,2.0,0.0,0.0,6.0,0.0,3.0,10.0,0.0,0.0,13.0,0.0,9.0,23.0,1,4.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,0.8571428571428571,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,5.0
68,1951,dq3iqibSI5OSwCbWRZv7tfgbiuLwOgjh,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,19.0,26.0,16.0,0.0,11.0,6.0,7.0,3.0,69.0,9.857142857142858,2.0,0.0,2.0,16.0,0.0,11.0,24.0,6.0,0.0,7.0,3.0,29.0,40.0,0,12.0,11.0,5.0,0.0,3.0,0.0,1.0,0.0,20.0,2.857142857142857,1.0,0.0,0.0,5.0,0.0,3.0,11.0,0.0,0.0,1.0,0.0,8.0,12.0
69,3982,Dw289XdbVPARtBCp3XyIbEXKo6sChudi,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,12.0,15.0,5.0,5.0,5.0,8.0,7.0,1.0,46.0,6.571428571428571,1.0,0.0,5.0,5.0,4.0,5.0,10.0,8.0,1.0,7.0,1.0,19.0,27.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,3986,lri3Bm6mGdJ1wEpJO4c8fcTdLtxpvXa6,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,10.0,14.0,5.0,0.0,5.0,9.0,13.0,0.0,46.0,6.571428571428571,2.0,0.0,2.0,5.0,0.0,5.0,12.0,9.0,0.0,13.0,0.0,12.0,34.0,0,30.0,89.0,26.0,27.0,12.0,42.0,19.0,1.0,216.0,30.857142857142858,3.0,0.0,30.0,26.0,25.0,12.0,59.0,42.0,2.0,19.0,1.0,93.0,123.0
71,3987,RvRsXzYULX8CJPXHa5mzL8AcNhscf6wx,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,5.0,7.0,3.0,0.0,2.0,8.0,5.0,0.0,25.0,3.571428571428572,2.0,0.0,0.0,3.0,0.0,2.0,7.0,8.0,0.0,5.0,0.0,5.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,3988,n6g50uYKXPDZP0tI3HvDI3sQlgkEYQ9t,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,3989,WQvAdilRxsksKqQWzKEILUwddYnT927z,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,8.0,9.0,4.0,0.0,3.0,4.0,8.0,0.0,28.0,4.0,2.0,0.0,0.0,4.0,0.0,3.0,9.0,4.0,0.0,8.0,0.0,7.0,21.0,1,6.0,10.0,3.0,0.0,2.0,0.0,3.0,0.0,18.0,2.571428571428572,1.0,0.0,0.0,3.0,0.0,2.0,10.0,0.0,0.0,3.0,0.0,5.0,13.0
74,3990,IjNUKB7dvHimeVQdJPcMV9GHh8X3ACi4,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,9.0,3.0,2.0,0.0,2.0,0.0,7.0,1.0,15.0,2.142857142857143,1.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,7.0,1.0,4.0,11.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,3991,affppoxqvCZhtMd3A1khAMJ6PTtvZhf9,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,22.0,57.0,17.0,13.0,26.0,85.0,5.0,0.0,203.0,29.0,4.0,0.0,33.0,17.0,11.0,26.0,24.0,85.0,2.0,5.0,0.0,87.0,116.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,3992,uzWBIpHNnLP0Ck2jFJb3dlQmKW50Edgg,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,9.0,7.0,4.0,0.0,3.0,0.0,12.0,0.0,26.0,3.7142857142857135,1.0,0.0,0.0,4.0,0.0,3.0,7.0,0.0,0.0,12.0,0.0,7.0,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,3993,LBiRwhykvYlkPokFukwKE3pfXRl4e4Nw,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,10.0,43.0,26.0,0.0,12.0,1.0,15.0,1.0,98.0,14.0,5.0,0.0,3.0,26.0,0.0,12.0,40.0,1.0,0.0,15.0,1.0,41.0,57.0,1,4.0,7.0,4.0,0.0,0.0,0.0,2.0,0.0,13.0,1.8571428571428568,1.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,4.0,9.0
78,3994,CAJTHZgER1cUEaMoS6UrUkuHNZZbsU9M,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,26.0,40.0,17.0,22.0,15.0,15.0,9.0,2.0,120.0,17.142857142857142,3.0,0.0,17.0,17.0,16.0,15.0,23.0,15.0,6.0,9.0,2.0,65.0,55.0,1,20.0,23.0,10.0,23.0,8.0,8.0,1.0,0.0,73.0,10.428571428571429,1.0,0.0,10.0,10.0,19.0,8.0,13.0,8.0,4.0,1.0,0.0,47.0,26.0
79,3995,TYu8VgV6TkJO1pWVABdfXnpa6VWQUK0O,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,11.0,15.0,6.0,3.0,9.0,1.0,7.0,1.0,42.0,6.0,3.0,0.0,8.0,6.0,3.0,9.0,7.0,1.0,0.0,7.0,1.0,26.0,16.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,3999,4IkxYjTflPhoHxhEdrFyf3T4ZXNMTaKd,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,12.0,28.0,13.0,2.0,8.0,17.0,6.0,0.0,74.0,10.571428571428571,4.0,0.0,7.0,13.0,2.0,8.0,21.0,17.0,0.0,6.0,0.0,30.0,44.0,0,11.0,20.0,11.0,2.0,3.0,0.0,5.0,0.0,41.0,5.857142857142857,1.0,0.0,5.0,11.0,2.0,3.0,15.0,0.0,0.0,5.0,0.0,21.0,20.0
81,4000,A8rz0vMThAU17OyS7TiHPCSZ088mScoQ,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,7.0,6.0,2.0,0.0,3.0,0.0,3.0,0.0,14.0,2.0,1.0,0.0,3.0,2.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,8.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,4001,NKzNFHK6LaJqjMec69ZX5HfBigF4yyJV,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,21.0,45.0,4.0,14.0,2.0,39.0,13.0,1.0,118.0,16.857142857142858,3.0,0.0,9.0,4.0,12.0,2.0,36.0,39.0,2.0,13.0,1.0,27.0,91.0,1,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,10.0,1.4285714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,10.0
83,4002,MoOt0pLc6LPrRtSRaIbD7yJ5rRpkSxQh,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,9.0,9.0,3.0,0.0,5.0,10.0,7.0,2.0,36.0,5.142857142857143,1.0,0.0,5.0,3.0,0.0,5.0,4.0,10.0,0.0,7.0,2.0,13.0,23.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,4003,DgaifwdXOeOWB23pZZjNIgSww1uVv3vI,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,6.0,5.0,2.0,0.0,1.0,0.0,9.0,0.0,17.0,2.4285714285714284,1.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,9.0,0.0,3.0,14.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,4005,HAPPxnLUjIhcauBZnnWBFk3JE6gETTxa,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,8.0,5.0,3.0,0.0,2.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,4.0,0.0,5.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,4006,McVFksjsd7gqjfpNdRYswxB6Ly7zMDUI,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,10.0,17.0,6.0,18.0,5.0,4.0,12.0,0.0,62.0,8.857142857142858,1.0,0.0,7.0,6.0,11.0,5.0,10.0,4.0,7.0,12.0,0.0,29.0,33.0,1,9.0,9.0,5.0,4.0,2.0,20.0,11.0,1.0,52.0,7.428571428571429,1.0,0.0,2.0,5.0,2.0,2.0,7.0,20.0,2.0,11.0,1.0,11.0,41.0
87,4010,tCXUYAVw455MAJWBfBlKD9PaArTnum6K,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,5.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,4013,mDG9Rxl75Wy9jJLHldZXeLQnqCWbJnNh,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,9.0,10.0,6.0,0.0,4.0,0.0,7.0,0.0,27.0,3.857142857142857,1.0,0.0,0.0,6.0,0.0,4.0,10.0,0.0,0.0,7.0,0.0,10.0,17.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,4014,cDTJe7mzABgZuuhVrbXbLDlWeF860dTW,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,5.0,4.0,2.0,0.0,1.0,2.0,2.0,0.0,11.0,1.5714285714285714,1.0,0.0,0.0,2.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0,3.0,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,4015,Sqb9rCT9CzMY8ZiGPrmmTQHW8dIqJZBT,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,4016,0OQWZBG0W4kepi8nreWMZMMypwSc3KLe,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,20.0,52.0,33.0,0.0,12.0,31.0,18.0,2.0,148.0,21.142857142857142,6.0,0.0,9.0,33.0,0.0,12.0,43.0,31.0,0.0,18.0,2.0,54.0,94.0,0,27.0,43.0,26.0,16.0,12.0,29.0,5.0,0.0,131.0,18.714285714285715,3.0,0.0,13.0,26.0,14.0,12.0,30.0,29.0,2.0,5.0,0.0,65.0,66.0
92,4017,R0BF3k8rl0hN1Xjq59ZjmegVjqcKX9oA,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,12.0,25.0,8.0,9.0,3.0,6.0,4.0,0.0,55.0,7.857142857142857,4.0,0.0,6.0,8.0,7.0,3.0,19.0,6.0,2.0,4.0,0.0,24.0,31.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,4018,PueCTOZid1NIenGrGQNvEExDupERGR94,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,6.0,13.0,1.0,0.0,0.0,21.0,4.0,0.0,39.0,5.571428571428571,2.0,0.0,1.0,1.0,0.0,0.0,12.0,21.0,0.0,4.0,0.0,2.0,37.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,4019,dFrBZuKOTxv7Ek84BAuACScgZVHLiPRz,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,11.0,13.0,7.0,0.0,6.0,4.0,7.0,1.0,38.0,5.428571428571429,3.0,0.0,3.0,7.0,0.0,6.0,10.0,4.0,0.0,7.0,1.0,16.0,22.0,0,25.0,76.0,43.0,15.0,24.0,36.0,10.0,0.0,204.0,29.142857142857142,3.0,0.0,15.0,43.0,12.0,24.0,61.0,36.0,3.0,10.0,0.0,94.0,110.0
95,4021,2txyeJeVHewFPGKztIs7LVNsRtu62SIj,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,10.0,16.0,12.0,0.0,10.0,0.0,7.0,0.0,45.0,6.428571428571429,3.0,0.0,1.0,12.0,0.0,10.0,15.0,0.0,0.0,7.0,0.0,23.0,22.0,0,9.0,8.0,4.0,10.0,2.0,0.0,2.0,0.0,26.0,3.7142857142857135,2.0,0.0,2.0,4.0,9.0,2.0,6.0,0.0,1.0,2.0,0.0,17.0,9.0
96,4022,CNy8nHnus6ReY45d9zqNv8rRJDfMythS,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,10.0,11.0,5.0,0.0,5.0,0.0,5.0,0.0,26.0,3.7142857142857135,2.0,0.0,2.0,5.0,0.0,5.0,9.0,0.0,0.0,5.0,0.0,12.0,14.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,4024,UInMBEH8f1h2vxXVslRsWyLOTv8ggYq3,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,35.0,141.0,65.0,20.0,38.0,212.0,24.0,4.0,504.0,72.0,6.0,0.0,39.0,65.0,15.0,38.0,102.0,212.0,5.0,24.0,4.0,157.0,347.0,0,38.0,43.0,24.0,0.0,15.0,43.0,7.0,0.0,132.0,18.857142857142858,3.0,0.0,8.0,24.0,0.0,15.0,35.0,43.0,0.0,7.0,0.0,47.0,85.0
98,4025,0XUEmNa1QlvbJ6h0wBm0Vh8YELQW58i8,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.4285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,4026,OMzzJICpXQ12vN2QhxiLmWbQhc59H2Je,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,19.0,30.0,13.0,0.0,10.0,118.0,13.0,0.0,184.0,26.285714285714285,3.0,0.0,8.0,13.0,0.0,10.0,22.0,118.0,0.0,13.0,0.0,31.0,153.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,4028,BJaK31XM4DCMgldXltRIhwlSVt79ImvN,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
101,4029,Wkp6iolUyaZoJ05flcS8uKmcM1K0sTAZ,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,6.0,7.0,4.0,0.0,2.0,1.0,3.0,0.0,17.0,2.4285714285714284,1.0,0.0,0.0,4.0,0.0,2.0,7.0,1.0,0.0,3.0,0.0,6.0,11.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,4030,qdFvSvAu7YEiiOuRfROhUegKEcAw8WjI,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,9.0,7.0,3.0,0.0,3.0,0.0,5.0,0.0,18.0,2.571428571428572,2.0,0.0,0.0,3.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,6.0,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
